Commodity,CommodityId,Category,CategoryId,Item,Item2,ItemId,Units,UnitsAbr,UnitsId,Region,RegionId,Country,CountryId,Year,Value,SurveyBaseYear,Note,Order,Size,SizeId
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2009,75.03,Base survey of 2005,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2010,77.73,Base survey of 2005,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2011,82.47,Base survey of 2005,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2012,86.59,Base survey of 2005,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2013,89.07,Base survey of 2005,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2014,92.36,Base survey of 2005,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2015,111.64,Base survey of 2015,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2016,112.42,Base survey of 2015,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2017,114.66,Base survey of 2015,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2018,116.9,Base survey of 2015,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2019,120.89,Base survey of 2015,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2020,119.92,Base survey of 2015,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2005,41.5,Base survey of 2005,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2006,43.66,Base survey of 2005,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2007,45.82,Base survey of 2005,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2008,50.14,Base survey of 2005,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2009,53.25,Base survey of 2005,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2010,55.17,Base survey of 2005,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2011,58.53,Base survey of 2005,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2012,61.46,Base survey of 2005,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2013,63.22,Base survey of 2005,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2014,65.56,Base survey of 2005,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2015,92.07,Base survey of 2015,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2016,92.71,Base survey of 2015,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2017,94.56,Base survey of 2015,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2018,96.41,Base survey of 2015,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2019,99.7,Base survey of 2015,,1020,No specific size,90
Oats,40,Allocated overhead,3,Capital recovery of machinery and equipment,Capital recovery of machinery and equipment,870,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2020,98.9,Base survey of 2015,,1020,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2005,61.9,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2006,63.09,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2007,61.5,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2008,67.85,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2009,78.56,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2010,80.95,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2011,84.53,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2012,95.47,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2013,101.02,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2014,108.31,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2015,105.25,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2016,94.08,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2017,94.01,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2018,95.91,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2019,100.25,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2020,100.81,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2005,82.84,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2006,84.43,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2007,82.31,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2008,90.81,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2009,105.14,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2010,108.33,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2011,117.89,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2012,132.76,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2013,144.44,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2014,149.75,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2015,163.35,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2016,154.28,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2017,154.28,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2018,156.54,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2019,158.81,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2020,157.68,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2005,58.96,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2006,60.09,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2007,58.58,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2008,64.63,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2009,74.83,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2010,77.1,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2011,83.9,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2012,94.49,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2013,102.8,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2014,106.58,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2015,99.07,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2016,93.57,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2017,93.57,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2018,94.94,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2019,96.32,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2020,95.63,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2005,43.51,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2006,44.35,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2007,48.23,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2008,47.7,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2009,55.22,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2010,56.9,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2011,61.92,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2012,69.73,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2013,75.86,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2014,78.65,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2015,81.4,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2016,76.88,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2017,76.88,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2018,78.01,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2019,79.14,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2020,78.57,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2005,34.48,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2006,35.14,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2007,34.26,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2008,37.8,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2009,43.76,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2010,45.09,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2011,49.07,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2012,55.26,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2013,60.12,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2014,62.33,Base survey of 2005,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2015,34.12,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2016,32.22,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2017,32.22,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2018,32.7,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2019,33.17,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Opportunity cost of land,Opportunity cost of land,880,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2020,32.94,Base survey of 2015,,1030,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2005,4.27,Base survey of 2005,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2006,5.41,Base survey of 2005,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2007,5.09,Base survey of 2005,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2008,5.79,Base survey of 2005,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2009,5.55,Base survey of 2005,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2010,5.78,Base survey of 2005,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2011,6.07,Base survey of 2005,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2012,6.23,Base survey of 2005,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2013,6.08,Base survey of 2005,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2014,6.97,Base survey of 2005,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2015,6.13,Base survey of 2015,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2016,6.43,Base survey of 2015,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2017,6.5,Base survey of 2015,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2018,6.59,Base survey of 2015,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2019,6.59,Base survey of 2015,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2020,6.56,Base survey of 2015,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2005,4.53,Base survey of 2005,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2006,4.77,Base survey of 2005,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2007,5.58,Base survey of 2005,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2008,6.2,Base survey of 2005,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2009,5.96,Base survey of 2005,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2010,6.17,Base survey of 2005,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2011,6.49,Base survey of 2005,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2012,6.62,Base survey of 2005,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2013,6.68,Base survey of 2005,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2014,7.55,Base survey of 2005,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2015,4.58,Base survey of 2015,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2016,4.78,Base survey of 2015,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2017,4.85,Base survey of 2015,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2018,4.88,Base survey of 2015,,1050,No specific size,90
Oats,40,Allocated overhead,3,Taxes and insurance,Taxes and insurance,900,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2019,4.91,Base survey of 2015,,1050,No specific size,90
